Order Number|Album Name|Title|Genre|Artist|Year|Description|Image Location|Media Type|Track Number|Download Link
496|Làm Người Khó - Thích Phước Tiến|Làm Người Khó - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Ngày xưa, nhà hiền triết có một không hai phương Đông – Khổng Tử đã nói một câu chí lý. Vị nhân nan, làm người thì khó! Lời nói này ngàn xưa cho đến bây giờ luôn luôn được coi như là một khuôn vàng thước ngọc, một định luật bất dịch trong kiếp sống con người. Đã sinh ra làm người tự nhiên vấn đề đạo đức đã khép chặt vào đời sống, con người tự dính liền vào bản ngã thiên nhiên. Vấn đề đạo đức trở thành một vấn đề tối yếu cho riêng mỗi con người. Không thể vì một lý do này hay một lý do khác con người có thể đặt cho mình một giới hạn của đạo đức, cuộc sống con người cũng không thể tách rời ra khỏi hai tiếng đơn sơ ấy.|https://lh6.googleusercontent.com/-OYl1AluVzIU/UmiyT_GyTHI/AAAAAAAAAFw/C3qD9IMpcYQ/s389/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-LamNguoiKho.mp3
497|Cô Đơn - Loneliness - KT30 - Thích Phước Tiến|Cô Đơn - Loneliness - KT30 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Cô Đơn do Đại Đức Thích Phước Tiến giảng nhân Khóa Tu An Lạc Lần Thứ 30 tại Tu Viện Tường Vân, huyện Bình Chánh. Cô đơn hay cô độc, đơn côi là một trạng thái tâm lý của con người theo đó một người không chủ động hoặc từ chối (bế quan tỏa cảng) hoặc tự cô lập, cách ly trong mối quan hệ xã hội và thiếu tiếp xúc với người khác cho dù đó là gia đình, bạn bè thân thiết, vợ chồng, con cái... Nó có thể xuất phát từ mối quan hệ xấu đi, sự lựa chọn có chủ ý, bệnh truyền nhiễm phải cách ly, rối loạn tâm thần, rối loạn thần kinh hoặc các trường hợp khác. Một số dấu hiệu và hậu quả của cô đơn do cách ly hoàn toàn thường là cảm giác thiếu thốn, lo lắng, cảm giác ảo tưởng, thậm chí là không còn nhận thức về thời gian. Cô đơn trong một thời gian ngắn (tạm lánh, lánh xa) thường có giá trị như là một thời gian khi người ta có thể làm việc, suy nghĩ hay nghỉ ngơi mà không bị quấy rầy và có thể đạt được mong muốn vì lợi ích riêng tư. Cô đơn không nhất thiết phải là một khái niệm được hiểu theo nghĩa tiêu cực. Nó có thể có rất nhiều lợi ích để dành thời gian một mình để suy ngẫm, nhận thức hay thiền từ đó có thể nhận thức được nhiều vấn đề, đời sống.|https://lh6.googleusercontent.com/-K3rdllL1GWY/Umi7vX9cIHI/AAAAAAAAAGA/00C44Q0EXBU/s389/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/KhoaTuAnLac/KT30-CoDon-ThichPhuocTien-Sub.mp4
498|Cô Đơn - Loneliness - KT30 - Thích Phước Tiến|Cô Đơn - Loneliness - KT30 - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Bài pháp thoại Cô Đơn do Đại Đức Thích Phước Tiến giảng nhân Khóa Tu An Lạc Lần Thứ 30 tại Tu Viện Tường Vân, huyện Bình Chánh. Cô đơn hay cô độc, đơn côi là một trạng thái tâm lý của con người theo đó một người không chủ động hoặc từ chối (bế quan tỏa cảng) hoặc tự cô lập, cách ly trong mối quan hệ xã hội và thiếu tiếp xúc với người khác cho dù đó là gia đình, bạn bè thân thiết, vợ chồng, con cái... Nó có thể xuất phát từ mối quan hệ xấu đi, sự lựa chọn có chủ ý, bệnh truyền nhiễm phải cách ly, rối loạn tâm thần, rối loạn thần kinh hoặc các trường hợp khác. Một số dấu hiệu và hậu quả của cô đơn do cách ly hoàn toàn thường là cảm giác thiếu thốn, lo lắng, cảm giác ảo tưởng, thậm chí là không còn nhận thức về thời gian. Cô đơn trong một thời gian ngắn (tạm lánh, lánh xa) thường có giá trị như là một thời gian khi người ta có thể làm việc, suy nghĩ hay nghỉ ngơi mà không bị quấy rầy và có thể đạt được mong muốn vì lợi ích riêng tư. Cô đơn không nhất thiết phải là một khái niệm được hiểu theo nghĩa tiêu cực. Nó có thể có rất nhiều lợi ích để dành thời gian một mình để suy ngẫm, nhận thức hay thiền từ đó có thể nhận thức được nhiều vấn đề, đời sống.|https://lh6.googleusercontent.com/-K3rdllL1GWY/Umi7vX9cIHI/AAAAAAAAAGA/00C44Q0EXBU/s389/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/KT30-CoDon-ThichPhuocTien.mp3
499|Tu Thân Tu Tâm - Thích Phước Tiến|Tu Thân Tu Tâm - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Qua bài pháp thoại Tu Thân Tu Tâm do Đại Đức Thích Phước Tiến thuyết giảng chúng ta hiểu tu là sửa, thân là thân mình. Tu thân là sửa chữa bản thân mình cho được ngay chánh, hợp theo đạo đức. Muốn như thế phải rèn luyện tâm vững bền, mọi việc đều do tâm khởi, chế ngự được tâm mình là điều tuyệt vời nhất.|https://lh5.googleusercontent.com/-RMS-x3GBLfk/UmjF7IGEJuI/AAAAAAAAAGQ/L45FZWDnf7Y/s200/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-TuThanVaTuTam.mp4
500|Tu Thân Tu Tâm - Thích Phước Tiến|Tu Thân Tu Tâm - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Qua bài pháp thoại Tu Thân Tu Tâm do Đại Đức Thích Phước Tiến thuyết giảng chúng ta hiểu tu là sửa, thân là thân mình. Tu thân là sửa chữa bản thân mình cho được ngay chánh, hợp theo đạo đức. Muốn như thế phải rèn luyện tâm vững bền, mọi việc đều do tâm khởi, chế ngự được tâm mình là điều tuyệt vời nhất.|https://lh5.googleusercontent.com/-RMS-x3GBLfk/UmjF7IGEJuI/AAAAAAAAAGQ/L45FZWDnf7Y/s200/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-TuThanVaTuTam.mp3
501|Khắc Phục Lỗi Lầm - Remedying Mistakes - Thích Phước Tiến|Khắc Phục Lỗi Lầm - Remedying Mistakes - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Qua bài pháp thoại Khắc Phục Lỗi Lầm do  đại đức Thích Phước Tiến giảng chúng ta thấy người xưa nói: “Con người không phải là Thánh hiền, ai có thể không phạm sai lầm? Làm sai biết sửa, còn gì tốt bằng”. Trong cuộc sống đôi khi bạn có thể tức giận hay thậm chí thù hận ai đó về lỗi lầm mà họ gây ra cho bạn. Hãy biết từ bỏ thù hận bởi việc đó cũng làm chính bạn luôn cảm thấy nặng nề trong lòng. Hãy cho mình và người khác cơ hội được sống và vui vẻ với cuộc sống. Không ai có thể quay lại quá khứ để thay đổi sai lầm, nhưng bất kỳ ai cũng có thể bắt đầu từ hiện tại để sửa chữa lỗi lầm đó. Hãy nhìn về phía trước, biết tha thứ và bước qua lỗi lầm để có cơ hội được sống vui vẻ, thanh thản.|https://lh4.googleusercontent.com/-BCZOVxV_m7k/UmjHWNnLhrI/AAAAAAAAAGY/5YGmddGFkBA/s259/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KhacPhucLoiLam-Sub.mp4
502|Khắc Phục Lỗi Lầm - Remedying Mistakes - Thích Phước Tiến|Khắc Phục Lỗi Lầm - Remedying Mistakes - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2013|Qua bài pháp thoại Khắc Phục Lỗi Lầm do  đại đức Thích Phước Tiến giảng chúng ta thấy người xưa nói: “Con người không phải là Thánh hiền, ai có thể không phạm sai lầm? Làm sai biết sửa, còn gì tốt bằng”. Trong cuộc sống đôi khi bạn có thể tức giận hay thậm chí thù hận ai đó về lỗi lầm mà họ gây ra cho bạn. Hãy biết từ bỏ thù hận bởi việc đó cũng làm chính bạn luôn cảm thấy nặng nề trong lòng. Hãy cho mình và người khác cơ hội được sống và vui vẻ với cuộc sống. Không ai có thể quay lại quá khứ để thay đổi sai lầm, nhưng bất kỳ ai cũng có thể bắt đầu từ hiện tại để sửa chữa lỗi lầm đó. Hãy nhìn về phía trước, biết tha thứ và bước qua lỗi lầm để có cơ hội được sống vui vẻ, thanh thản.|https://lh4.googleusercontent.com/-BCZOVxV_m7k/UmjHWNnLhrI/AAAAAAAAAGY/5YGmddGFkBA/s259/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KhacPhucLoiLam.mp3
503|Kinh Tương Ưng Trích Giảng - Thích Phước Tiến|Kinh Tương Ưng Trích Giảng - Bài Kinh Khúc Gỗ Trôi Sông - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|"Tương Ưng Bộ (Samyutta Nikàya) là bộ kinh thứ ba trong kinh tạng Pàli (Trường bộ, Trung bộ, Tương Ưng bộ, Tăng Chi bộ, và Tiểu bộ).
Bộ kinh là một tập hợp các bài kinh dài ngắn không đều, nhưng đa số là các bài kinh ngắn, được sắp xếp và kết nhóm theo từng loại chủ đề, gọi là Tương Ưng (Samyutta). Có tất cả là 56 Tương Ưng được bố trí vào 5 tập, gọi là 5 Thiên (Vagga):
1. Thiên Có Kệ (Sagàthàvagga Samyuttapàli): 11 Tương Ưng
2. Thiên Nhân Duyên (Nidànavagga Samyuttapàli): 10 Tương Ưng
3. Thiên Uẩn (Khandavagga Samyuttapàli): 13 Tương Ưng
4. Thiên Sáu Xứ (Salàyatanavagga Samyuttapàli) : 10 Tương Ưng
5. Thiên Đại Phẩm (Mahàvagga Samyuttapàli): 12 Tương Ưng
Bộ kinh đã được Hòa thượng Thích Minh Châu dịch sang Việt ngữ và Thiền viện Vạn Hạnh phát hành trong đầu thập niên 1980. Sau đó, trong chương trình phiên dịch và ấn hành Đại tạng kinh Việt Nam, bộ kinh được tái bản năm 1993 và đánh số thứ tự từ 12 đến 16.
Trong hệ A-hàm của Hán tạng, bộ kinh tương ứng là Tạp A-hàm, đã được Hòa thượng Thích Thiện Siêu và Hòa thượng Thích Thanh Từ dịch và ấn hành năm 1993, Đại tạng kinh Việt Nam số 17 đến 20."|https://lh5.googleusercontent.com/-tsNWq1x5dQ4/Umjaez5VpDI/AAAAAAAAAGo/qm1WGO0o_UU/s389/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KinhTuongUngBo-KinhSo5-PhamKhucGoTroiSong.mp4
504|Kinh Tương Ưng Trích Giảng - Thích Phước Tiến|Kinh Tương Ưng Trích Giảng - Bài Kinh Khúc Gỗ Trôi Sông - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|"Tương Ưng Bộ (Samyutta Nikàya) là bộ kinh thứ ba trong kinh tạng Pàli (Trường bộ, Trung bộ, Tương Ưng bộ, Tăng Chi bộ, và Tiểu bộ).
Bộ kinh là một tập hợp các bài kinh dài ngắn không đều, nhưng đa số là các bài kinh ngắn, được sắp xếp và kết nhóm theo từng loại chủ đề, gọi là Tương Ưng (Samyutta). Có tất cả là 56 Tương Ưng được bố trí vào 5 tập, gọi là 5 Thiên (Vagga):
1. Thiên Có Kệ (Sagàthàvagga Samyuttapàli): 11 Tương Ưng
2. Thiên Nhân Duyên (Nidànavagga Samyuttapàli): 10 Tương Ưng
3. Thiên Uẩn (Khandavagga Samyuttapàli): 13 Tương Ưng
4. Thiên Sáu Xứ (Salàyatanavagga Samyuttapàli) : 10 Tương Ưng
5. Thiên Đại Phẩm (Mahàvagga Samyuttapàli): 12 Tương Ưng
Bộ kinh đã được Hòa thượng Thích Minh Châu dịch sang Việt ngữ và Thiền viện Vạn Hạnh phát hành trong đầu thập niên 1980. Sau đó, trong chương trình phiên dịch và ấn hành Đại tạng kinh Việt Nam, bộ kinh được tái bản năm 1993 và đánh số thứ tự từ 12 đến 16.
Trong hệ A-hàm của Hán tạng, bộ kinh tương ứng là Tạp A-hàm, đã được Hòa thượng Thích Thiện Siêu và Hòa thượng Thích Thanh Từ dịch và ấn hành năm 1993, Đại tạng kinh Việt Nam số 17 đến 20."|https://lh5.googleusercontent.com/-tsNWq1x5dQ4/Umjaez5VpDI/AAAAAAAAAGo/qm1WGO0o_UU/s389/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-KinhTuongUngBo-KinhSo5-PhamKhucGoTroiSong.mp3
505|Xin Đừng Làm Khổ Nhau - Please Do Not Torment Each Other - Thích Phước Tiến|Xin Đừng Làm Khổ Nhau - Please Do Not Torment Each Other - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2008|Qua bài pháp thoại Xin Đừng Làm Khổ Nhau do Đại Đức Thích Phước Tiến thuyết giảng chúng ta hiểu căn bản của con người là tình thương, nhưng phải thương có trí tuệ. Thương yêu của con người không phải chỉ là bản năng của động vật thông thường. Trí tuệ soi sáng cho tình thương mang lại hạnh phúc, nuôi dưỡng tình thương không vắng mặt và ngày càng cao thượng hơn. Như là phải hiểu thì mới thương. Mệnh đề này có nghĩa là không thương một cách mù quáng. Muốn hiểu phải lắng nghe để biết đối tượng thương yêu, và cũng là để khơi mào tình thương đúng chỗ, quản lý cảm xúc để nó không lấn át mà sinh sự. Có rất nhiều người  “chỉ biết thương (yêu) thôi chẳng biết gì” nên cứ thế làm khổ người thương, khổ mình, rút hết năng lượng thương yêu trong mình và người. Đổ vỡ. Làm lại. Và đổ vỡ…|https://lh3.googleusercontent.com/-DYx-Mm3zFhA/UmjbIcQJU7I/AAAAAAAAAGw/JiTAqGYersQ/s200/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm2/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-XinDungLamKhoNhau-Sub.mp4
506|Xin Đừng Làm Khổ Nhau - Please Do Not Torment Each Other - Thích Phước Tiến|Xin Đừng Làm Khổ Nhau - Please Do Not Torment Each Other - ĐĐ. Thích Phước Tiến|Đạo Phật Xã Hội|ĐĐ: Thích Phước Tiến|2008|Qua bài pháp thoại Xin Đừng Làm Khổ Nhau do Đại Đức Thích Phước Tiến thuyết giảng chúng ta hiểu căn bản của con người là tình thương, nhưng phải thương có trí tuệ. Thương yêu của con người không phải chỉ là bản năng của động vật thông thường. Trí tuệ soi sáng cho tình thương mang lại hạnh phúc, nuôi dưỡng tình thương không vắng mặt và ngày càng cao thượng hơn. Như là phải hiểu thì mới thương. Mệnh đề này có nghĩa là không thương một cách mù quáng. Muốn hiểu phải lắng nghe để biết đối tượng thương yêu, và cũng là để khơi mào tình thương đúng chỗ, quản lý cảm xúc để nó không lấn át mà sinh sự. Có rất nhiều người  “chỉ biết thương (yêu) thôi chẳng biết gì” nên cứ thế làm khổ người thương, khổ mình, rút hết năng lượng thương yêu trong mình và người. Đổ vỡ. Làm lại. Và đổ vỡ…|https://lh3.googleusercontent.com/-DYx-Mm3zFhA/UmjbIcQJU7I/AAAAAAAAAGw/JiTAqGYersQ/s200/phatphapungdung24102013.jpg|Audio|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP3/ThichPhuocTien/ThichPhuocTien-XinDungLamKhoNhau.mp3
507|Khuyến Phát Bồ Đề Tâm Văn - Thích Phước Tiến|Khuyến Phát Bồ Đề Tâm Văn - Phần 1 - ĐĐ. Thích Phước Tiến|Chuyên Đề Phật Học|ĐĐ: Thích Phước Tiến|2013|Khuyến Phát bồ đề tâm văn là một bài văn rất ngắn, nhưng nội dung của bài văn này, bất cứ người học Phật nào cũng phải nằm lòng, không những vậy mà phải đời đời khắc cốt ghi tâm. Chúng tôi trong những ngày đầu tiên chập chững bước đi trên con đường đạo, may mắn đã đọc được bài văn này. Nếu không có bài văn này có lẽ chúng tôi đã bị dòng thác cuộc đời kéo phăng đi mất. Vậy bài văn này nội dụng nói gì ? Văn chỉ cho ta thế nào là tâm phàm phu thế nào là tâm Phật. Thế nào là chưa phát bồ đề tâm, làm thế nào để phát tâm bồ đề. Đâu là tà, chánh, chân, ngụy, đại, tiểu, thiên viên ? Phát Bồ đề tâm là căn bản của việc học Phật, nhưng Bồ đề là gì, Bồ đề tâm là thế nào, phát Bồ đề tâm cách nào, cả ba câu hỏi ấy vẫn cần phải giải thích.|https://lh3.googleusercontent.com/-VGV1WwwmkTk/UmjeHtngjmI/AAAAAAAAAG8/luDO7XMF2Jk/s389/phatphapungdung24102013.jpg|Video|1|http://phapam.phatphapungdung.com/PhapAm1/buddhist/MP4/ThichPhuocTien/ThichPhuocTien-KhuyenPhatBoDeTamVan-Phan1.mp4
